,Acinar,Alpha,Beta,Delta,Ductal,Endothelial,Gamma,MHCII,Mast,Pancreatic Stellate
ORC4,0.99875358821529,1.219769334441095e-09,0.4700775225285347,1.0,4.0944407483448e-20,0.9620794369247501,0.09579851086718587,0.9999510164979749,0.2604093640365627,0.998933473743147
UMODL1,0.99875358821529,0.9984213551874129,0.9790355234172164,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
JAKMIP2-AS1,0.99875358821529,0.905066516231016,0.999519512745119,1.0,0.925694914743295,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LOC728752,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.8237044025705196,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
FAM71D,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LINC00263,3.734317618564364e-14,4.100069334718734e-20,1.5554481015798053e-33,0.6857007870966129,9.12522254083794e-29,0.18375676420966883,0.0033377256992694585,0.9999510164979749,0.2505441963848118,4.916794337634568e-05
PXN-AS1,0.99875358821529,0.17352685383906016,0.9731915897186506,1.0,0.22001063931900108,0.9446427674501011,0.9999768616410615,0.9999510164979749,0.999670996610969,0.49435452330434654
MTMR9LP,0.00012858261907428494,0.7980480407981496,7.578472398452907e-07,1.0,0.5051329946615746,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.7509313928070384,0.538962769876178
BLCAP,0.00020256279143005806,9.97476295435951e-08,0.9704342686238795,0.0005426859290123075,4.126144603454502e-05,0.3208490244690536,5.384637092202046e-06,0.9999510164979749,0.1913282944970892,0.998933473743147
CNTNAP5,0.053480252253021165,0.4199498152728175,0.7821953469518674,0.6119323433081094,0.0009170463405481805,0.9702181781186682,3.804487284604606e-30,0.9999510164979749,0.999670996610969,0.4908710424661906
MIR345,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
SEPT2,0.7115073709766769,1.9168051583188847e-29,0.00030437270530398527,0.21547179663160188,2.619850110574648e-37,0.005490758775542238,0.6892054139638024,0.9999510164979749,0.11740923366718968,1.0311246146706571e-15
MBD3,3.951779009761043e-05,0.9313982894708089,3.33872397541542e-07,0.04777858133661619,0.011839738191351225,0.7141182506960321,0.8144885882152483,0.9999510164979749,0.26835165694165897,0.47372334254855186
SNORA81,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
THRB,1.2397239705340432e-07,5.5591705403495924e-08,0.00021805026492777645,0.10050597726375357,1.0678675753963306e-10,0.09917801959580781,0.9999768616410615,0.9999510164979749,0.7184239614164496,0.003173181426940961
VPS35,0.22968942695853026,4.312794283177456e-25,0.008963248399374468,1.0,1.992662556508132e-35,0.9991874004493209,0.2915901048675327,0.9999510164979749,0.4856692671922326,0.023548887616370882
MYBBP1A,6.71177392402487e-15,0.00750241251993987,0.41527685794988783,0.11935879301977198,0.10344097574815554,0.9991874004493209,0.008311079071196523,0.9999510164979749,0.999670996610969,0.10034924004972164
CECR2,0.17260235872903235,0.26516208561095145,0.999519512745119,0.9925098888654901,0.2871512440423797,0.9991874004493209,0.4652801391413265,0.9999510164979749,0.999670996610969,0.7605659735442645
LOC100506368,0.28613628440885913,0.42322703920231336,0.999519512745119,1.0,0.6643836497068385,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
GIGYF2,0.30896497659914385,0.9684397730196106,0.002053173035672816,1.0,0.22612495992280562,0.4997120706321903,0.00014879366122149657,0.9999510164979749,0.13295707496132284,0.23570430090819428
DPH5,0.03620657257135078,0.8330979250587028,0.11359081939433088,1.0,0.9691145003960401,0.6896914829844569,0.33881239604817914,0.9999510164979749,0.8201388546191043,0.7020356654347688
LINC00942,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
APOOP5,0.22478613724395133,0.27015872106271843,0.999519512745119,0.015307178610583184,0.9062149793431938,0.5372487889135802,0.9999768616410615,0.9999510164979749,0.5154016957014753,0.013087225612150439
LCN6,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LINC00271,0.015849214366486387,0.006911851890894384,0.999519512745119,0.04251223551694369,0.02890170559862723,0.44503598145749773,0.46779317577673984,0.9999510164979749,0.999670996610969,0.034442919944713865
PCBP1,1.938590707208714e-16,1.4064978329423815e-21,0.10252791566216847,3.982840080262677e-07,1.0563576329792911e-48,0.9991874004493209,1.7504389470816426e-09,0.9999510164979749,0.999670996610969,0.0024684349089586738
TAF2,0.5020069614645567,0.21074054889180363,0.31847976343759976,0.03828810911877111,0.0515710732320772,0.9991874004493209,0.8897996134574142,0.9999510164979749,0.999670996610969,0.037045370954225054
LOC100652824,0.9918836416147625,0.7521940285243601,0.999519512745119,0.003841505997380271,0.8145856562174982,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
MMP12,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
IL34,0.99875358821529,0.020230702618723374,0.7933110872920575,1.0,9.631618711398985e-05,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.18555866107003904
LAD1,1.2625126899635083e-37,6.104569084089597e-80,9.32119286731849e-09,1.283243958947335e-06,1.2018469582493666e-187,0.26401278364044944,4.5597459900786146e-05,0.9999510164979749,0.828221830850783,0.0006904681214552227
PSMB2,0.99875358821529,3.0785816479769223e-07,0.46709507488261787,0.009921802439689901,4.992511415198638e-30,0.013944112573399337,1.4619552173029892e-07,0.9999510164979749,0.1493248518805393,1.2775639174542296e-06
ZNF672,0.021349890248116746,0.0005634547790170413,0.0008688029415194352,0.45429641621095296,6.497506088836814e-18,0.9991874004493209,0.028514585427850736,0.6473136603697842,0.999670996610969,0.998933473743147
SNORD113-1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
GABRE,0.99875358821529,1.6921870029219968e-07,0.09899177638919167,0.3904394435344922,1.221839578180499e-22,0.9667741178453301,0.17624848169701834,0.9999510164979749,0.999670996610969,0.12785830429986264
LOC653712,0.99875358821529,0.9958903942353076,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
PTPN14,5.220819365551874e-14,4.18242451841672e-25,5.320088227961674e-05,0.023747249351168877,5.816830809623015e-42,0.24136950821015746,0.0008023534184387812,0.9999510164979749,0.999670996610969,6.5133830463315286e-06
HIST1H3C,0.6651715746666841,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
H2AFZ,1.4732198168311296e-10,0.9353121155260549,5.025136969567779e-25,0.14139649925421377,1.8760594887069613e-07,0.00010871686119717592,0.06334734211076622,0.9999510164979749,0.41343047545820505,2.363777284389055e-05
GRK6,4.639668215344471e-07,4.0595934321003835e-07,0.1461453713391903,1.0,3.2695975295590055e-05,0.7319841657196383,0.18293682851953727,0.9999510164979749,0.999670996610969,0.002547465016167544
TMA16,9.969055083283677e-10,0.4695570527610981,0.03432912886053443,0.03957225894465914,0.09954355603534999,0.6836718688045131,0.0009983531623838102,0.9999510164979749,0.999670996610969,0.016663376555751012
LOC101927415,0.8600795087671258,0.9984213551874129,0.999519512745119,1.0,0.9513862170730709,0.9991874004493209,0.9381423828344877,0.9999510164979749,0.999670996610969,0.9387288406128923
ZNF677,0.6849228410449631,0.020909727474434918,0.49256518802940674,0.9991087089732501,0.0016845053616585059,0.9991874004493209,0.19090412051615127,0.9999510164979749,0.999670996610969,0.3080127744734499
CSNK1D,0.2017999335955021,0.08010843966324953,0.043799964539300996,0.4175788893611144,6.33917523584475e-17,0.40982728747590963,0.6690874469534018,0.9999510164979749,0.999670996610969,0.5125402482449324
FADD,0.00019810230889719612,2.04901764260605e-13,0.0001859363856646743,0.01722186324233069,6.902002109770276e-40,0.9991874004493209,2.217291039977059e-05,0.9999510164979749,0.999670996610969,3.303833898878656e-05
SOX2-OT,0.4961775049414077,0.0008793547672211283,0.6959049439435258,1.0,0.335685153288829,0.9991874004493209,0.4220148221116879,0.9999510164979749,0.999670996610969,0.7804782653831639
CLEC2L,0.99875358821529,0.905066516231016,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.07106639595048622
ZNF35,0.17950095375605993,0.45347416388693385,0.8941054961640048,0.6546583204996339,0.38573471019605043,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.9465892205644658,0.7517057457185925
RPS7,1.3669911840832895e-14,0.005034046474387915,0.999519512745119,0.19495239135092216,0.9989930693096231,0.42043056678934204,0.23410825092701848,0.9999510164979749,0.754375909586534,0.9177817804175938
DSCAM,0.02888518115629665,2.989396286263344e-05,0.045152790444525664,0.10905081187674015,9.566788004790652e-07,0.9862762892124495,0.00045669284391366,0.9999510164979749,0.999670996610969,0.2519514565903117
LOC101927296,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9198855055073802,0.9991874004493209,0.7618524164826006,0.9999510164979749,0.999670996610969,0.998933473743147
RAB30-AS1,0.7253831495509413,0.012351091192172278,0.06862882880314314,0.48318971959033447,0.9989930693096231,0.10472563695954307,0.9999768616410615,0.9999510164979749,0.999670996610969,0.5420278821400427
C3orf62,0.242515526811373,0.4578656581839215,0.6535536551972951,1.0,0.9989930693096231,0.9991874004493209,0.6157933080607219,0.9999510164979749,0.999670996610969,0.998933473743147
MAPK14,0.0008840064176904542,0.009180269286406022,2.3130795807077778e-07,1.0,2.0579046630821361e-10,0.9991874004493209,0.22864527840423624,0.9999510164979749,0.9801217623207353,0.33430033848176954
PTH1R,0.99875358821529,0.9984213551874129,1.0,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.2502640517885771
AREL1,0.003234409340070868,0.21067089512402964,0.0025587360367036334,0.4473318201299039,6.833118279665191e-07,0.024339492215731236,0.7459394913284206,0.9999510164979749,0.39303015063342006,0.998933473743147
TNK2,0.045692650728106285,0.018989082091260434,0.999519512745119,0.9276150521111614,9.194011015990662e-09,0.7207790863671824,1.959440973643041e-08,0.9999510164979749,0.4497859924494244,0.2936410562812963
C1orf195,0.8428459552194577,0.9984213551874129,0.999519512745119,1.0,0.9827540321484534,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
NABP2,0.1426610658883133,0.9743006557998419,0.763289652985365,0.018657851619552624,0.009889529303601482,0.9991874004493209,0.004900642638604321,0.9999510164979749,0.3636302392080324,0.22175180112190823
TFDP2,5.172445396629212e-09,1.2491850823915334e-33,0.3587057390161544,0.33967650356048223,8.882287296281646e-43,0.651124858389061,0.6786038366543834,0.9999510164979749,0.999670996610969,0.14554784483439198
RNGTT,0.5552800613204388,0.9984213551874129,0.999519512745119,0.6089944668530927,0.22644943131570322,0.15495565310917894,0.7297342538513303,0.9999510164979749,0.42034324060560774,0.998933473743147
GDF15,6.407950555938995e-86,6.422862460363239e-69,3.441229602533447e-06,1.826344908822582e-05,1.7837044009100916e-94,0.9991874004493209,7.118356187428624e-14,0.9131818904231255,0.27972990910835893,0.05606320757085166
FAM209B,0.9009193837487353,0.7531371365625436,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LONP1,2.7340551675998956e-07,0.5653179760484209,0.06388899452533005,0.365070396971562,0.9989930693096231,0.19268884029168315,0.9999768616410615,0.9999510164979749,0.8766418837543786,0.004438716291230553
GRB7,7.44924701193033e-11,5.320626186793847e-18,4.2756260239547033e-07,0.013254273470018955,4.692478843643615e-64,0.039852809280036455,0.7660406796426893,0.7179241010244036,0.41343047545820505,2.3550657547431166e-06
GSTM3,2.5316923226857943e-23,6.906396106825845e-15,0.01404410767478916,0.06929421597452547,4.5287152795912933e-10,0.006884699811366562,6.076190601874562e-06,0.5049910600998005,0.011835723670145019,0.02877904882491105
TULP1,0.9127666108097222,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
ST8SIA4,0.3924075044100391,0.006368041848919622,0.742260433067747,2.0995825777172756e-16,0.10589957198153824,0.013144087911696871,0.898376419775118,0.08163424312402746,0.999670996610969,0.998933473743147
RHOXF1,0.99875358821529,0.9617298685344362,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
MIR6772,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
NT5C1A,0.7397483611164306,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
PRRX2,0.99875358821529,0.8843522668441965,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.00835038384686071
DDX47,0.0003193298484714487,5.1054622218902835e-11,0.9611041002250594,0.37497701357883456,3.50497522243694e-24,0.526266276736807,5.1474960164094386e-08,0.9999510164979749,0.49259492676258476,0.06141807330825956
ZNF408,0.5772641410095914,0.006655395166138966,0.2280167211144812,0.08171071912114043,0.9723893005124136,0.6725350953859246,0.03310855850540089,0.9999510164979749,0.999670996610969,0.998933473743147
NID2,0.8511056529101501,0.030077477988480667,0.8885986751894999,1.0,0.3254930642949328,0.19817241019692447,0.8370941355189228,0.9999510164979749,0.999670996610969,2.3089850077421596e-28
SLC35F3,2.4917581235326634e-09,1.607109193147277e-58,0.037288258935328535,1.0,1.7079752637105004e-27,0.048457822646229845,0.9999768616410615,0.9999510164979749,0.44169571544264963,9.91973603354307e-06
A1BG,1.0360485171776225e-29,8.972664923764674e-52,0.0008267611331836556,0.9021659724461383,9.878583190314981e-91,0.04701982017549566,6.739563686143696e-11,0.9999510164979749,0.9093402903119273,0.03322715868051867
AMMECR1,9.44251308558908e-05,0.0017658912652069943,0.000827579214868716,0.3393513656342628,4.3329067210152313e-07,0.8862494421093876,0.649983607689076,0.9999510164979749,0.6887297241823113,0.009012376365509873
MTUS1,1.7466363437559134e-72,1.4234139910854617e-37,7.673702703350142e-22,0.10135332010398262,3.601268676693225e-33,0.7722323457364613,0.21497206644410477,0.9999510164979749,0.0754593521625197,0.998933473743147
WAC,1.0066924901370913e-05,0.10663100582698617,0.01981913031821465,1.0,0.000331810361721446,0.9991874004493209,4.45137281861231e-10,0.7939883253776622,0.0081975141632023,0.998933473743147
STAM-AS1,0.36409712679650524,0.9984213551874129,0.9281531715890845,1.0,0.6193495163439443,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
IGFL2,0.99875358821529,0.8909736630699274,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
MRPS2,2.2970049662433764e-05,6.072438024533848e-12,0.45008413569311523,1.0,2.2389816252673786e-17,0.9991874004493209,0.000351040351042313,0.9999510164979749,0.29441763064672966,0.03506547441050222
HBE1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
DEC1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
ITGA10,0.99875358821529,0.9911126852267231,0.7285659190201496,1.0,0.47519957318072975,0.9991874004493209,0.8260877630811255,0.9999510164979749,0.999670996610969,0.6180631580796708
